Date,Name,Product,Category,Region,Quantity Sold,Revenue,Discount (%),Payment Method,Customer Feedback,Order Status
21-04-2025,Diana,Tablet,Gadgets,East,34,1594,15,Credit Card,Excellent,Pending
01-02-2025,Ian,Mouse,Peripherals,West,50,2231,4,Debit Card,Good,Pending
22-08-2025,Julia,Laptop,Peripherals,South,32,346,4,Cash,Good,Pending
06-05-2025,Julia,Monitor,Electronics,South,35,1226,6,Debit Card,Average,Delivered
15-12-2025,Edward,Monitor,Electronics,East,18,3698,2,Online,Average,Returned
24-10-2025,Julia,Tablet,Electronics,East,31,4688,8,Online,Excellent,Cancelled
01-10-2025,Julia,Monitor,Gadgets,East,23,1611,28,Credit Card,Good,Returned
15-08-2025,Bob,Smartphone,Peripherals,West,40,540,13,Cash,Excellent,Delivered
28-03-2025,Julia,Mouse,Accessories,South,1,1030,21,Credit Card,Good,Delivered
13-12-2025,Hannah,Camera,Peripherals,East,18,3064,9,Debit Card,Good,Cancelled
26-03-2025,Alice,Smartwatch,Electronics,North,17,4625,25,Credit Card,Excellent,Cancelled
21-06-2025,Bob,Camera,Accessories,South,30,622,4,Online,Good,Returned
23-08-2025,Edward,Laptop,Electronics,East,19,1038,1,Online,Good,Returned
01-11-2025,Charlie,Tablet,Accessories,South,45,1976,4,Cash,Good,Cancelled
03-11-2025,George,Keyboard,Gadgets,West,6,346,0,Online,Good,Cancelled
23-07-2025,Charlie,Laptop,Electronics,East,29,4310,29,Debit Card,Average,Returned
17-06-2025,Alice,Headphones,Accessories,West,28,1970,14,Credit Card,Poor,Returned
10-01-2025,Diana,Speaker,Peripherals,North,20,4970,12,Credit Card,Good,Returned
25-07-2025,Hannah,Smartphone,Gadgets,North,14,2973,11,Credit Card,Good,Delivered
23-05-2025,Alice,Camera,Accessories,East,18,1661,15,Debit Card,Poor,Delivered
18-10-2025,Ian,Keyboard,Accessories,East,18,1011,18,Online,Average,Delivered
26-10-2025,Hannah,Camera,Gadgets,West,5,710,13,Cash,Good,Returned
26-04-2025,Ian,Headphones,Peripherals,South,1,3652,30,Cash,Average,Pending
03-11-2025,Charlie,Camera,Gadgets,South,23,2748,12,Online,Excellent,Delivered
11-10-2025,Bob,Laptop,Peripherals,North,30,1110,24,Online,Excellent,Delivered
02-12-2025,Bob,Smartphone,Peripherals,West,38,2986,14,Online,Excellent,Pending
22-09-2025,George,Laptop,Electronics,South,20,1143,11,Credit Card,Poor,Delivered
02-06-2025,Alice,Smartwatch,Peripherals,West,43,1303,16,Debit Card,Average,Pending
13-02-2025,Charlie,Camera,Electronics,West,47,1780,2,Cash,Good,Cancelled
15-06-2025,Alice,Laptop,Peripherals,North,3,2253,22,Debit Card,Average,Cancelled
02-10-2025,Edward,Smartphone,Electronics,East,25,2782,6,Debit Card,Excellent,Delivered
12-06-2025,Bob,Keyboard,Electronics,North,45,548,9,Debit Card,Average,Delivered
21-03-2025,Ian,Headphones,Peripherals,East,21,4609,7,Debit Card,Average,Cancelled
23-09-2025,Bob,Smartwatch,Gadgets,East,12,4726,24,Cash,Poor,Returned
18-02-2025,Diana,Tablet,Peripherals,West,49,3562,9,Cash,Good,Returned
25-12-2025,Fiona,Camera,Electronics,East,23,338,22,Debit Card,Good,Delivered
05-04-2025,Julia,Tablet,Gadgets,North,14,4034,8,Credit Card,Good,Pending
08-06-2025,Julia,Headphones,Accessories,North,12,714,14,Cash,Good,Returned
04-09-2025,Ian,Smartphone,Accessories,West,38,1876,30,Online,Poor,Delivered
16-11-2025,Julia,Monitor,Peripherals,East,16,4099,27,Credit Card,Poor,Returned
25-12-2025,Ian,Mouse,Electronics,North,41,3240,14,Cash,Excellent,Pending
28-10-2025,Julia,Smartwatch,Electronics,East,9,3238,26,Debit Card,Poor,Pending
07-12-2025,Hannah,Tablet,Gadgets,West,18,3930,23,Online,Poor,Pending
25-12-2025,Charlie,Tablet,Electronics,West,20,199,12,Debit Card,Good,Returned
11-04-2025,Bob,Monitor,Peripherals,East,18,4693,23,Credit Card,Excellent,Delivered
09-06-2025,Bob,Mouse,Gadgets,East,43,604,5,Cash,Average,Delivered
22-09-2025,Hannah,Camera,Gadgets,North,35,3246,7,Credit Card,Poor,Pending
09-07-2025,Alice,Tablet,Accessories,West,49,181,12,Debit Card,Excellent,Returned
03-01-2025,Ian,Headphones,Peripherals,East,15,3606,22,Cash,Average,Delivered
12-06-2025,Ian,Headphones,Peripherals,West,18,534,22,Cash,Good,Returned
16-08-2025,Julia,Headphones,Electronics,West,47,2913,18,Credit Card,Average,Returned
17-09-2025,Edward,Smartphone,Peripherals,South,24,590,12,Cash,Average,Cancelled
16-02-2025,Ian,Tablet,Accessories,South,8,3538,13,Credit Card,Excellent,Pending
18-12-2025,Alice,Camera,Peripherals,South,37,2473,21,Online,Average,Cancelled
27-11-2025,Bob,Mouse,Peripherals,South,38,329,7,Credit Card,Poor,Pending
10-09-2025,Ian,Laptop,Accessories,East,24,3006,14,Credit Card,Poor,Pending
20-08-2025,George,Smartwatch,Electronics,South,21,882,17,Credit Card,Excellent,Cancelled
26-06-2025,Edward,Smartphone,Gadgets,North,1,821,28,Debit Card,Excellent,Delivered
23-11-2025,Edward,Speaker,Peripherals,East,49,4526,30,Cash,Excellent,Returned
07-02-2025,Ian,Camera,Peripherals,South,36,1976,13,Debit Card,Good,Cancelled
03-08-2025,Charlie,Smartphone,Gadgets,North,42,1558,3,Cash,Poor,Returned
13-02-2025,Charlie,Monitor,Electronics,North,45,4619,5,Online,Average,Delivered
10-03-2025,Bob,Smartwatch,Gadgets,West,39,2356,30,Credit Card,Poor,Delivered
04-02-2025,Hannah,Smartphone,Gadgets,South,29,280,30,Online,Poor,Delivered
09-03-2025,Fiona,Keyboard,Gadgets,North,31,896,0,Debit Card,Poor,Cancelled
23-02-2025,Ian,Speaker,Peripherals,North,21,2507,26,Debit Card,Poor,Cancelled
16-03-2025,Ian,Speaker,Peripherals,North,17,2397,8,Debit Card,Excellent,Delivered
28-03-2025,Diana,Smartphone,Electronics,West,32,433,30,Online,Excellent,Returned
17-04-2025,Julia,Camera,Accessories,West,9,3821,11,Online,Poor,Returned
01-11-2025,Hannah,Headphones,Gadgets,North,46,266,19,Debit Card,Average,Delivered
14-05-2025,Ian,Laptop,Peripherals,South,35,2339,15,Cash,Excellent,Returned
18-11-2025,Fiona,Keyboard,Gadgets,West,8,1755,15,Credit Card,Good,Pending
16-03-2025,Hannah,Camera,Electronics,South,48,4328,24,Debit Card,Average,Returned
14-06-2025,Alice,Monitor,Gadgets,East,21,4729,13,Online,Good,Cancelled
24-08-2025,Ian,Tablet,Accessories,North,43,1671,15,Online,Poor,Pending
01-11-2025,Charlie,Keyboard,Peripherals,North,29,2731,27,Debit Card,Poor,Delivered
07-05-2025,Alice,Tablet,Gadgets,East,2,1944,23,Online,Average,Pending
01-02-2025,Alice,Keyboard,Accessories,South,28,929,20,Online,Good,Returned
27-04-2025,Edward,Camera,Electronics,North,28,3823,25,Credit Card,Poor,Returned
21-09-2025,Ian,Camera,Gadgets,South,12,1657,8,Cash,Poor,Cancelled
14-06-2025,Alice,Smartwatch,Electronics,West,23,1299,1,Cash,Poor,Delivered
11-10-2025,George,Camera,Peripherals,North,46,2482,8,Cash,Good,Returned
21-11-2025,Hannah,Headphones,Accessories,South,1,3649,19,Credit Card,Excellent,Cancelled
16-06-2025,Fiona,Smartwatch,Peripherals,South,7,994,11,Cash,Poor,Delivered
22-10-2025,Hannah,Speaker,Accessories,South,46,2974,29,Debit Card,Good,Returned
17-12-2025,Bob,Laptop,Gadgets,South,28,3035,25,Credit Card,Poor,Returned
15-09-2025,Charlie,Mouse,Accessories,West,12,1380,0,Credit Card,Good,Cancelled
10-08-2025,Diana,Headphones,Electronics,North,12,1370,12,Debit Card,Poor,Returned
05-10-2025,George,Mouse,Accessories,East,2,2478,25,Cash,Average,Returned
06-05-2025,Julia,Tablet,Accessories,North,20,757,30,Cash,Poor,Pending
08-05-2025,Bob,Camera,Accessories,South,13,646,29,Online,Good,Cancelled
12-08-2025,Edward,Headphones,Accessories,East,43,2132,20,Cash,Excellent,Returned
25-05-2025,Julia,Headphones,Accessories,East,29,2234,19,Debit Card,Good,Cancelled
05-01-2025,George,Monitor,Electronics,East,29,746,5,Credit Card,Excellent,Delivered
10-06-2025,Bob,Smartwatch,Gadgets,South,8,2504,11,Online,Good,Returned
06-08-2025,Bob,Camera,Electronics,South,17,4623,26,Cash,Excellent,Delivered
06-10-2025,Charlie,Camera,Electronics,East,40,951,2,Debit Card,Good,Cancelled
18-12-2025,Ian,Camera,Peripherals,South,19,1233,23,Credit Card,Good,Cancelled
06-05-2025,Hannah,Tablet,Electronics,South,36,3498,30,Online,Poor,Pending
27-03-2025,Julia,Monitor,Accessories,East,31,4598,19,Online,Excellent,Pending
23-12-2025,Edward,Laptop,Accessories,South,11,4739,30,Credit Card,Poor,Cancelled
26-11-2025,Charlie,Speaker,Electronics,North,19,1191,21,Debit Card,Good,Delivered
06-03-2025,Julia,Smartphone,Gadgets,South,34,3251,29,Online,Poor,Cancelled
04-04-2025,George,Monitor,Gadgets,South,17,3130,3,Credit Card,Average,Delivered
11-01-2025,Ian,Smartphone,Gadgets,South,38,4519,2,Credit Card,Poor,Delivered
05-10-2025,Ian,Keyboard,Gadgets,North,9,1895,11,Debit Card,Good,Delivered
09-08-2025,Charlie,Headphones,Peripherals,North,28,2786,21,Debit Card,Good,Cancelled
06-06-2025,Hannah,Speaker,Peripherals,North,8,1529,11,Online,Good,Pending
18-04-2025,George,Monitor,Peripherals,North,23,3964,13,Cash,Good,Delivered
02-12-2025,Julia,Tablet,Electronics,South,12,2064,10,Credit Card,Average,Cancelled
11-11-2025,Hannah,Tablet,Gadgets,South,34,4497,25,Credit Card,Average,Delivered
05-06-2025,Alice,Monitor,Gadgets,West,49,1776,25,Online,Average,Delivered
15-06-2025,Edward,Smartwatch,Electronics,South,44,3458,30,Debit Card,Poor,Cancelled
06-09-2025,Alice,Speaker,Peripherals,South,44,4200,5,Cash,Good,Cancelled
10-09-2025,Julia,Headphones,Peripherals,East,16,4574,19,Cash,Poor,Cancelled
01-02-2025,Fiona,Smartphone,Peripherals,South,1,2753,27,Debit Card,Good,Delivered
16-07-2025,Diana,Headphones,Electronics,East,21,3441,4,Credit Card,Good,Delivered
15-03-2025,Bob,Camera,Gadgets,North,49,320,14,Cash,Poor,Returned
05-06-2025,Edward,Monitor,Gadgets,West,28,3452,21,Debit Card,Poor,Returned
24-01-2025,Bob,Camera,Peripherals,North,36,2298,17,Credit Card,Excellent,Pending
17-09-2025,Julia,Speaker,Accessories,South,9,2762,3,Debit Card,Poor,Cancelled
21-06-2025,George,Smartphone,Electronics,East,47,3423,20,Credit Card,Poor,Delivered
10-12-2025,Bob,Speaker,Electronics,South,4,4283,6,Online,Poor,Pending
10-08-2025,Fiona,Smartwatch,Peripherals,South,36,2343,12,Cash,Good,Returned
22-10-2025,George,Headphones,Gadgets,East,4,3696,4,Online,Good,Delivered
26-03-2025,Alice,Smartphone,Gadgets,West,33,523,8,Credit Card,Excellent,Delivered
24-10-2025,Hannah,Speaker,Peripherals,North,12,1863,21,Debit Card,Good,Returned
11-08-2025,Ian,Laptop,Peripherals,West,2,760,17,Online,Average,Cancelled
04-12-2025,Diana,Keyboard,Peripherals,West,47,3170,0,Cash,Excellent,Returned
16-12-2025,Charlie,Smartwatch,Peripherals,South,31,4127,24,Debit Card,Average,Pending
05-01-2025,Hannah,Keyboard,Peripherals,East,42,4749,22,Debit Card,Average,Pending
18-11-2025,Edward,Headphones,Gadgets,East,33,4931,8,Cash,Average,Pending
10-02-2025,Ian,Keyboard,Peripherals,West,1,3613,13,Credit Card,Poor,Returned
13-01-2025,Ian,Monitor,Peripherals,West,39,2806,15,Credit Card,Poor,Pending
27-10-2025,Diana,Speaker,Peripherals,West,33,4730,15,Credit Card,Average,Delivered
15-04-2025,Fiona,Smartphone,Peripherals,East,33,949,29,Debit Card,Average,Returned
03-06-2025,George,Laptop,Gadgets,North,12,1578,19,Online,Poor,Pending
02-06-2025,Fiona,Mouse,Peripherals,West,11,2099,7,Credit Card,Excellent,Delivered
21-10-2025,Bob,Mouse,Peripherals,West,3,4969,28,Cash,Poor,Returned
19-04-2025,Hannah,Laptop,Electronics,East,38,2171,6,Cash,Poor,Returned
08-09-2025,Julia,Speaker,Gadgets,South,9,2203,17,Online,Average,Returned
07-05-2025,George,Mouse,Accessories,West,23,2188,7,Cash,Poor,Returned
03-01-2025,Charlie,Tablet,Electronics,North,12,1883,18,Debit Card,Average,Pending
28-09-2025,Edward,Headphones,Gadgets,East,41,140,10,Credit Card,Average,Delivered
22-08-2025,Alice,Mouse,Accessories,North,8,3892,25,Cash,Poor,Delivered
03-11-2025,Julia,Speaker,Peripherals,South,1,4630,23,Debit Card,Average,Returned
13-09-2025,George,Tablet,Gadgets,North,42,2630,1,Cash,Good,Cancelled
16-04-2025,Edward,Laptop,Gadgets,West,46,2794,4,Cash,Excellent,Pending
20-06-2025,Julia,Tablet,Gadgets,North,38,3823,20,Debit Card,Excellent,Cancelled
17-10-2025,George,Mouse,Accessories,North,18,4214,30,Online,Excellent,Pending
22-01-2025,George,Mouse,Electronics,West,50,2248,14,Credit Card,Average,Pending
13-06-2025,Ian,Camera,Peripherals,South,10,2151,17,Credit Card,Average,Pending
23-03-2025,Diana,Headphones,Gadgets,South,13,4983,12,Cash,Excellent,Returned
12-07-2025,Edward,Speaker,Electronics,West,41,607,30,Cash,Poor,Pending
12-07-2025,Julia,Monitor,Gadgets,North,23,1481,21,Online,Average,Delivered
10-01-2025,George,Laptop,Peripherals,South,44,2015,30,Online,Excellent,Returned
12-06-2025,Alice,Smartwatch,Accessories,West,17,578,5,Debit Card,Good,Pending
15-05-2025,Edward,Camera,Peripherals,South,32,4034,21,Debit Card,Good,Returned
03-09-2025,Hannah,Laptop,Accessories,North,37,3985,28,Online,Average,Delivered
24-04-2025,Ian,Camera,Peripherals,East,6,1038,12,Debit Card,Poor,Cancelled
24-08-2025,Edward,Mouse,Gadgets,West,14,2636,6,Cash,Good,Pending
26-07-2025,Charlie,Mouse,Gadgets,West,4,3263,27,Cash,Poor,Returned
10-08-2025,Bob,Keyboard,Gadgets,South,47,2802,21,Online,Average,Returned
26-03-2025,Hannah,Smartphone,Accessories,West,11,359,27,Credit Card,Excellent,Pending
14-12-2025,Alice,Smartphone,Accessories,North,32,1324,3,Online,Average,Returned
14-12-2025,Charlie,Speaker,Electronics,West,50,4656,8,Debit Card,Average,Pending
27-03-2025,Ian,Monitor,Peripherals,South,38,3556,29,Credit Card,Average,Cancelled
20-10-2025,Fiona,Tablet,Electronics,West,9,207,2,Online,Excellent,Cancelled
05-02-2025,Bob,Headphones,Gadgets,South,38,714,7,Online,Average,Returned
10-04-2025,George,Smartphone,Electronics,South,38,724,10,Cash,Average,Returned
28-08-2025,Charlie,Tablet,Peripherals,East,1,4258,23,Credit Card,Poor,Delivered
11-09-2025,Charlie,Smartwatch,Accessories,East,11,2147,1,Cash,Good,Cancelled
19-02-2025,Fiona,Tablet,Peripherals,West,21,3741,6,Debit Card,Good,Pending
03-07-2025,Julia,Keyboard,Accessories,West,6,3447,22,Credit Card,Excellent,Cancelled
14-01-2025,Diana,Keyboard,Peripherals,West,2,651,26,Cash,Poor,Cancelled
09-11-2025,George,Keyboard,Gadgets,South,1,358,19,Cash,Excellent,Cancelled
06-07-2025,Edward,Laptop,Electronics,South,44,4283,14,Debit Card,Average,Pending
15-09-2025,Ian,Smartwatch,Electronics,East,11,695,16,Credit Card,Poor,Cancelled
19-12-2025,Ian,Keyboard,Peripherals,South,11,4579,27,Online,Excellent,Cancelled
07-03-2025,Charlie,Camera,Peripherals,South,31,4521,10,Cash,Average,Cancelled
27-03-2025,Alice,Headphones,Accessories,North,39,897,2,Credit Card,Good,Pending
10-07-2025,Ian,Smartwatch,Gadgets,East,36,1894,9,Online,Poor,Cancelled
16-09-2025,Julia,Smartphone,Peripherals,West,9,3972,26,Debit Card,Poor,Pending
27-01-2025,Diana,Laptop,Peripherals,South,24,4425,2,Cash,Excellent,Pending
27-05-2025,Edward,Smartphone,Accessories,South,30,550,5,Credit Card,Poor,Returned
10-10-2025,Ian,Camera,Electronics,South,37,1021,0,Online,Poor,Returned
18-08-2025,George,Mouse,Accessories,South,37,1007,26,Credit Card,Poor,Cancelled
15-12-2025,Ian,Tablet,Accessories,South,33,460,28,Credit Card,Excellent,Returned
01-04-2025,Ian,Speaker,Electronics,South,34,2433,2,Online,Poor,Cancelled
05-01-2025,Diana,Smartwatch,Gadgets,South,16,3860,2,Cash,Poor,Pending
10-05-2025,Julia,Camera,Accessories,North,22,126,24,Credit Card,Poor,Cancelled
27-11-2025,Alice,Laptop,Electronics,South,40,4266,18,Online,Good,Delivered
16-11-2025,George,Smartphone,Accessories,East,45,2292,0,Debit Card,Excellent,Pending
21-02-2025,Charlie,Keyboard,Electronics,South,48,2370,12,Debit Card,Average,Cancelled
10-11-2025,Edward,Smartphone,Accessories,South,43,2172,15,Online,Excellent,Delivered
06-07-2025,George,Tablet,Accessories,South,17,2191,30,Debit Card,Good,Cancelled
23-08-2025,Hannah,Headphones,Accessories,East,14,2688,15,Cash,Average,Cancelled
08-11-2025,Charlie,Tablet,Electronics,North,11,1986,7,Credit Card,Poor,Pending
04-01-2025,Ian,Smartwatch,Electronics,West,28,1198,27,Credit Card,Average,Pending
16-05-2025,Hannah,Smartphone,Electronics,South,3,2959,13,Credit Card,Poor,Returned
20-02-2025,Julia,Monitor,Electronics,West,15,3425,17,Debit Card,Excellent,Returned
12-12-2025,Julia,Camera,Gadgets,North,12,3949,10,Debit Card,Average,Delivered
16-10-2025,Bob,Camera,Electronics,East,11,1196,5,Credit Card,Excellent,Cancelled
14-10-2025,George,Monitor,Peripherals,North,20,832,21,Online,Good,Cancelled
21-05-2025,Alice,Speaker,Gadgets,North,4,626,7,Debit Card,Excellent,Pending
16-11-2025,Julia,Monitor,Gadgets,East,36,4710,14,Cash,Poor,Returned
27-12-2025,Bob,Smartphone,Gadgets,East,1,2818,29,Credit Card,Average,Pending
12-02-2025,Bob,Mouse,Gadgets,North,42,721,24,Cash,Excellent,Delivered
24-09-2025,Edward,Mouse,Peripherals,South,30,808,20,Online,Average,Cancelled
01-10-2025,Bob,Headphones,Gadgets,East,31,162,30,Debit Card,Poor,Cancelled
06-05-2025,Diana,Headphones,Gadgets,East,42,4755,9,Online,Good,Delivered
02-10-2025,Bob,Camera,Accessories,South,3,2332,29,Online,Excellent,Returned
11-03-2025,Julia,Smartwatch,Gadgets,South,1,3067,14,Online,Good,Delivered
23-08-2025,Diana,Mouse,Gadgets,South,15,1180,13,Debit Card,Average,Returned
12-03-2025,Fiona,Laptop,Accessories,East,31,3393,3,Credit Card,Excellent,Pending
02-03-2025,Julia,Smartwatch,Peripherals,East,50,2996,3,Credit Card,Excellent,Returned
12-05-2025,Charlie,Smartwatch,Electronics,West,35,4403,10,Credit Card,Average,Cancelled
21-07-2025,Diana,Tablet,Gadgets,West,7,1187,10,Credit Card,Good,Cancelled
02-06-2025,George,Headphones,Electronics,North,32,680,17,Credit Card,Poor,Returned
10-05-2025,Bob,Keyboard,Gadgets,South,7,3430,23,Online,Good,Cancelled
21-09-2025,Diana,Tablet,Accessories,South,23,2897,9,Debit Card,Poor,Pending
17-02-2025,Diana,Smartwatch,Peripherals,East,4,3022,18,Debit Card,Good,Delivered
25-04-2025,Hannah,Tablet,Peripherals,North,25,825,30,Credit Card,Poor,Cancelled
06-11-2025,George,Speaker,Gadgets,East,35,2557,21,Cash,Good,Returned
20-02-2025,Alice,Mouse,Gadgets,West,21,3652,24,Credit Card,Average,Cancelled
18-03-2025,Fiona,Camera,Peripherals,South,10,1514,15,Cash,Poor,Cancelled
28-06-2025,Charlie,Tablet,Accessories,South,19,189,24,Credit Card,Excellent,Pending
27-06-2025,Diana,Headphones,Gadgets,South,25,101,6,Online,Average,Cancelled
26-11-2025,Alice,Laptop,Electronics,West,1,156,16,Debit Card,Good,Pending
09-05-2025,Edward,Smartphone,Peripherals,East,33,4467,27,Cash,Poor,Cancelled
23-11-2025,Fiona,Mouse,Accessories,North,33,4297,9,Online,Good,Returned
12-12-2025,Ian,Monitor,Peripherals,East,36,4541,0,Credit Card,Average,Returned
18-02-2025,Ian,Monitor,Electronics,South,38,4368,0,Online,Poor,Pending
12-10-2025,Bob,Headphones,Accessories,East,24,3962,16,Credit Card,Poor,Returned
01-03-2025,George,Headphones,Gadgets,South,37,3551,3,Online,Average,Returned
17-03-2025,Fiona,Camera,Gadgets,South,11,2544,2,Online,Average,Delivered
12-05-2025,Alice,Laptop,Peripherals,West,44,974,26,Cash,Excellent,Delivered
14-08-2025,Charlie,Speaker,Peripherals,East,4,2625,1,Cash,Excellent,Pending
06-06-2025,Fiona,Smartphone,Peripherals,North,35,2065,11,Cash,Excellent,Pending
07-02-2025,Edward,Mouse,Accessories,North,21,3850,27,Credit Card,Excellent,Delivered
17-03-2025,Edward,Headphones,Accessories,East,8,3747,4,Online,Poor,Cancelled
27-04-2025,Hannah,Monitor,Gadgets,South,23,1456,2,Cash,Excellent,Delivered
26-04-2025,Charlie,Mouse,Peripherals,North,6,1411,5,Online,Poor,Pending
20-09-2025,Edward,Smartphone,Gadgets,East,50,1564,8,Online,Good,Pending
27-12-2025,Bob,Speaker,Electronics,East,12,4253,0,Credit Card,Excellent,Cancelled
28-09-2025,Julia,Camera,Peripherals,West,9,3120,21,Cash,Excellent,Delivered
23-09-2025,Bob,Headphones,Accessories,East,42,2770,28,Online,Poor,Cancelled
23-09-2025,George,Monitor,Gadgets,East,33,3619,15,Online,Poor,Pending
14-02-2025,Fiona,Tablet,Peripherals,North,27,4846,13,Credit Card,Average,Cancelled
03-08-2025,Alice,Smartphone,Electronics,South,25,1655,23,Credit Card,Good,Cancelled
27-02-2025,Diana,Keyboard,Electronics,East,3,740,13,Credit Card,Poor,Pending
01-03-2025,Edward,Headphones,Electronics,West,2,2385,15,Debit Card,Excellent,Returned
12-08-2025,Edward,Speaker,Peripherals,South,37,4717,16,Cash,Poor,Pending
23-05-2025,Alice,Smartphone,Accessories,South,38,1997,12,Online,Poor,Cancelled
05-06-2025,Julia,Mouse,Gadgets,South,40,3008,22,Online,Average,Delivered
20-08-2025,George,Headphones,Peripherals,South,46,2453,25,Credit Card,Good,Delivered
25-09-2025,George,Laptop,Gadgets,North,30,4493,3,Credit Card,Average,Delivered
06-06-2025,Bob,Keyboard,Peripherals,North,45,4675,19,Debit Card,Poor,Pending
